Sample Number,1,Collected with Prova 210
0.572,0.4,0.2288
0.572,0.6,0.3432
0.571,0.8,0.4568
0.573,1.0,0.573
0.582,1.2,0.6984
0.583,1.5,0.8745
0.583,1.7,0.9911
0.583,1.9,1.1077
0.583,2.1,1.2243
0.583,2.3,1.3409
0.583,2.5,1.4575
0.583,2.7,1.5741
0.583,3.0,1.749
0.583,3.2,1.8656
0.583,3.4,1.9822
0.583,3.6,2.0988
0.583,3.8,2.2154
0.583,4.0,2.332
0.583,4.3,2.5069
0.583,4.5,2.6235
0.583,4.7,2.7401
0.583,4.9,2.8567
0.583,5.1,2.9733
0.583,5.3,3.0899
0.583,5.5,3.2065
0.582,5.8,3.3756
0.582,6.0,3.492
0.581,6.2,3.6022
0.581,6.4,3.7184
0.581,6.6,3.8346
0.58,6.8,3.944
0.58,7.1,4.118
0.58,7.3,4.234
0.579,7.5,4.3425
0.579,7.7,4.4583
0.579,7.9,4.5741
0.578,8.1,4.6818
0.578,8.3,4.7974
0.577,8.6,4.9622
0.577,8.8,5.0776
0.577,9.0,5.193
0.576,9.2,5.2992
0.576,9.4,5.4144
0.576,9.6,5.5296
0.575,9.9,5.6925
0.575,10.1,5.8075
0.575,10.3,5.9225
0.575,10.5,6.0375
0.574,10.7,6.1418
0.574,10.9,6.2566
0.574,11.1,6.3714
0.573,11.4,6.5322
0.573,11.6,6.6468
0.573,11.8,6.7614
0.573,12.0,6.876
0.572,12.2,6.9784
0.572,12.4,7.0928
0.571,12.7,7.2517
0.571,12.9,7.3659
0.571,13.1,7.4801
0.571,13.3,7.5943
0.57,13.5,7.695
0.57,13.7,7.809
0.569,13.9,7.9091
0.569,14.2,8.0798
0.568,14.4,8.1792
0.568,14.6,8.2928
0.568,14.8,8.4064
0.567,15.0,8.505
0.566,15.2,8.6032
0.566,15.5,8.773
0.565,15.7,8.8705
0.565,15.9,8.9835
0.565,16.1,9.0965
0.564,16.3,9.1932
0.564,16.5,9.306
0.564,16.7,9.4188
0.563,17.0,9.571
0.563,17.2,9.6836
0.562,17.4,9.7788
0.561,17.6,9.8736
0.561,17.8,9.9858
0.561,18.0,10.098
0.56,18.3,10.248
0.559,18.5,10.3415
0.559,18.7,10.4533
0.558,18.9,10.5462
0.558,19.1,10.6578
0.557,19.3,10.7501
0.557,19.5,10.8615
0.556,19.8,11.0088
0.556,20.0,11.12
0.556,20.2,11.2312
0.555,20.4,11.322
0.555,20.6,11.433
0.554,20.8,11.5232
0.554,21.1,11.6894
0.553,21.3,11.7789
0.553,21.5,11.8895
0.552,21.7,11.9784
0.552,21.9,12.0888
0.551,22.1,12.1771
0.551,22.3,12.2873
0.55,22.6,12.43
0.549,22.8,12.5172
0.548,23.0,12.604
0.548,23.2,12.7136
0.547,23.4,12.7998
0.547,23.6,12.9092
0.546,23.9,13.0494
0.545,24.1,13.1345
0.545,24.3,13.2435
0.545,24.5,13.3525
0.544,24.7,13.4368
0.544,24.9,13.5456
0.543,25.1,13.6293
0.543,25.4,13.7922
0.542,25.6,13.8752
0.542,25.8,13.9836
0.541,26.0,14.066
0.541,26.2,14.1742
0.539,26.4,14.2296
0.539,26.7,14.3913
0.538,26.9,14.4722
0.537,27.1,14.5527
0.536,27.3,14.6328
0.536,27.5,14.74
0.535,27.7,14.8195
0.534,27.9,14.8986
0.533,28.2,15.0306
0.532,28.4,15.1088
0.531,28.6,15.1866
0.53,28.8,15.264
0.53,29.0,15.37
0.529,29.2,15.4468
0.528,29.5,15.576
0.527,29.7,15.6519
0.526,29.9,15.7274
0.525,30.1,15.8025
0.524,30.3,15.8772
0.523,30.5,15.9515
0.522,30.7,16.0254
0.521,31.0,16.151
0.52,31.2,16.224
0.519,31.4,16.2966
0.518,31.6,16.3688
0.517,31.8,16.4406
0.516,32.0,16.512
0.0,32.3,0.0
END OF SAMPLE

Sample Number,2,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:20:42.928169
Vopen (V),0.589
Ishort (A),43.5
Vmaxp (V),0.476
Imaxp (A),42.9
Pmax (W),20.420399999999997
V (V),I (A),P (W)
0.589,0.2,0.1178
0.59,0.5,0.295
0.59,0.8,0.472
0.59,1.1,0.649
0.59,1.4,0.826
0.59,1.7,1.003
0.589,2.0,1.178
0.589,2.3,1.3547
0.589,2.6,1.5314
0.589,2.9,1.7081
0.589,3.1,1.8259
0.589,3.4,2.0026
0.589,3.7,2.1793
0.589,4.0,2.356
0.589,4.3,2.5327
0.589,4.6,2.7094
0.589,4.9,2.8861
0.589,5.2,3.0628
0.589,5.5,3.2395
0.589,5.8,3.4162
0.587,6.0,3.522
0.587,6.3,3.6981
0.587,6.6,3.8742
0.586,6.9,4.0434
0.585,7.2,4.212
0.585,7.5,4.3875
0.584,7.8,4.5552
0.584,8.1,4.7304
0.584,8.4,4.9056
0.583,8.7,5.0721
0.583,8.9,5.1887
0.583,9.2,5.3636
0.582,9.5,5.529
0.582,9.8,5.7036
0.581,10.1,5.8681
0.581,10.4,6.0424
0.581,10.7,6.2167
0.58,11.0,6.38
0.58,11.3,6.554
0.579,11.6,6.7164
0.579,11.8,6.8322
0.578,12.1,6.9938
0.577,12.4,7.1548
0.577,12.7,7.3279
0.577,13.0,7.501
0.576,13.3,7.6608
0.576,13.6,7.8336
0.575,13.9,7.9925
0.575,14.2,8.165
0.574,14.5,8.323
0.574,14.7,8.4378
0.573,15.0,8.595
0.573,15.3,8.7669
0.572,15.6,8.9232
0.572,15.9,9.0948
0.572,16.2,9.2664
0.571,16.5,9.4215
0.571,16.8,9.5928
0.57,17.1,9.747
0.569,17.4,9.9006
0.569,17.6,10.0144
0.568,17.9,10.1672
0.568,18.2,10.3376
0.567,18.5,10.4895
0.566,18.8,10.6408
0.565,19.1,10.7915
0.565,19.4,10.961
0.564,19.7,11.1108
0.564,20.0,11.28
0.563,20.3,11.4289
0.563,20.5,11.5415
0.562,20.8,11.6896
0.561,21.1,11.8371
0.561,21.4,12.0054
0.56,21.7,12.152
0.56,22.0,12.32
0.559,22.3,12.4657
0.559,22.6,12.6334
0.558,22.9,12.7782
0.558,23.2,12.9456
0.558,23.4,13.0572
0.557,23.7,13.2009
0.556,24.0,13.344
0.556,24.3,13.5108
0.555,24.6,13.653
0.555,24.9,13.8195
0.554,25.2,13.9608
0.554,25.5,14.127
0.553,25.8,14.2674
0.552,26.1,14.4072
0.551,26.3,14.4913
0.55,26.6,14.63
0.549,26.9,14.7681
0.548,27.2,14.9056
0.547,27.5,15.0425
0.547,27.8,15.2066
0.546,28.1,15.3426
0.545,28.4,15.478
0.544,28.7,15.6128
0.543,29.0,15.747
0.542,29.2,15.8264
0.541,29.5,15.9595
0.541,29.8,16.1218
0.54,30.1,16.254
0.539,30.4,16.3856
0.538,30.7,16.5166
0.538,31.0,16.678
0.537,31.3,16.8081
0.536,31.6,16.9376
0.536,31.9,17.0984
0.535,32.1,17.1735
0.534,32.4,17.3016
0.534,32.7,17.4618
0.533,33.0,17.589
0.531,33.3,17.6823
0.53,33.6,17.808
0.529,33.9,17.9331
0.528,34.2,18.0576
0.527,34.5,18.1815
0.527,34.8,18.3396
0.526,35.0,18.41
0.525,35.3,18.5325
0.523,35.6,18.6188
0.522,35.9,18.7398
0.52,36.2,18.824
0.519,36.5,18.9435
0.517,36.8,19.0256
0.516,37.1,19.1436
0.513,37.4,19.1862
0.512,37.7,19.3024
0.511,37.9,19.3669
0.51,38.2,19.482
0.508,38.5,19.558
0.507,38.8,19.6716
0.506,39.1,19.7846
0.504,39.4,19.8576
0.503,39.7,19.9691
0.501,40.0,20.04
0.5,40.3,20.15
0.497,40.6,20.1782
0.496,40.8,20.2368
0.493,41.1,20.2623
0.491,41.4,20.3274
0.489,41.7,20.3913
0.485,42.0,20.37
0.482,42.3,20.3886
0.479,42.6,20.4054
0.476,42.9,20.4204
0.469,43.2,20.2608
0.0,43.5,0.0
END OF SAMPLE

Sample Number,2,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:21:01.594116
Vopen (V),0.582
Ishort (A),33.0
Vmaxp (V),0.512
Imaxp (A),32.7
Pmax (W),16.742400000000004
V (V),I (A),P (W)
0.581,0.2,0.1162
0.583,0.4,0.2332
0.583,0.6,0.3498
0.583,0.8,0.4664
0.582,1.1,0.6402
0.583,1.3,0.7579
0.582,1.5,0.873
0.582,1.7,0.9894
0.582,1.9,1.1058
0.583,2.2,1.2826
0.583,2.4,1.3992
0.583,2.6,1.5158
0.583,2.8,1.6324
0.583,3.0,1.749
0.583,3.3,1.9239
0.583,3.5,2.0405
0.583,3.7,2.1571
0.582,3.9,2.2698
0.583,4.1,2.3903
0.583,4.4,2.5652
0.582,4.6,2.6772
0.582,4.8,2.7936
0.583,5.0,2.915
0.582,5.2,3.0264
0.583,5.5,3.2065
0.581,5.7,3.3117
0.581,5.9,3.4279
0.581,6.1,3.5441
0.581,6.3,3.6603
0.58,6.6,3.828
0.58,6.8,3.944
0.579,7.0,4.053
0.579,7.2,4.1688
0.579,7.4,4.2846
0.578,7.7,4.4506
0.578,7.9,4.5662
0.578,8.1,4.6818
0.577,8.3,4.7891
0.577,8.5,4.9045
0.576,8.8,5.0688
0.576,9.0,5.184
0.576,9.2,5.2992
0.576,9.4,5.4144
0.575,9.6,5.52
0.575,9.9,5.6925
0.575,10.1,5.8075
0.574,10.3,5.9122
0.574,10.5,6.027
0.574,10.7,6.1418
0.573,11.0,6.303
0.573,11.2,6.4176
0.573,11.4,6.5322
0.572,11.6,6.6352
0.572,11.8,6.7496
0.572,12.1,6.9212
0.571,12.3,7.0233
0.571,12.5,7.1375
0.571,12.7,7.2517
0.57,12.9,7.353
0.57,13.2,7.524
0.569,13.4,7.6246
0.569,13.6,7.7384
0.568,13.8,7.8384
0.568,14.0,7.952
0.567,14.3,8.1081
0.567,14.5,8.2215
0.567,14.7,8.3349
0.566,14.9,8.4334
0.566,15.1,8.5466
0.565,15.4,8.701
0.565,15.6,8.814
0.565,15.8,8.927
0.564,16.0,9.024
0.564,16.2,9.1368
0.564,16.5,9.306
0.563,16.7,9.4021
0.563,16.9,9.5147
0.563,17.1,9.6273
0.562,17.3,9.7226
0.561,17.6,9.8736
0.561,17.8,9.9858
0.56,18.0,10.08
0.56,18.2,10.192
0.559,18.4,10.2856
0.559,18.7,10.4533
0.558,18.9,10.5462
0.558,19.1,10.6578
0.557,19.3,10.7501
0.557,19.5,10.8615
0.556,19.8,11.0088
0.556,20.0,11.12
0.556,20.2,11.2312
0.555,20.4,11.322
0.555,20.6,11.433
0.554,20.9,11.5786
0.554,21.1,11.6894
0.553,21.3,11.7789
0.553,21.5,11.8895
0.552,21.7,11.9784
0.551,22.0,12.122
0.551,22.2,12.2322
0.55,22.4,12.32
0.55,22.6,12.43
0.549,22.8,12.5172
0.548,23.1,12.6588
0.547,23.3,12.7451
0.547,23.5,12.8545
0.546,23.7,12.9402
0.546,23.9,13.0494
0.545,24.2,13.189
0.544,24.4,13.2736
0.544,24.6,13.3824
0.543,24.8,13.4664
0.543,25.0,13.575
0.541,25.3,13.6873
0.541,25.5,13.7955
0.54,25.7,13.878
0.539,25.9,13.9601
0.538,26.1,14.0418
0.537,26.4,14.1768
0.537,26.6,14.2842
0.536,26.8,14.3648
0.537,27.0,14.499
0.536,27.2,14.5792
0.535,27.5,14.7125
0.534,27.7,14.7918
0.533,27.9,14.8707
0.533,28.1,14.9773
0.532,28.3,15.0556
0.531,28.6,15.1866
0.53,28.8,15.264
0.529,29.0,15.341
0.529,29.2,15.4468
0.528,29.4,15.5232
0.527,29.7,15.6519
0.526,29.9,15.7274
0.525,30.1,15.8025
0.524,30.3,15.8772
0.524,30.5,15.982
0.522,30.8,16.0776
0.521,31.0,16.151
0.521,31.2,16.2552
0.519,31.4,16.2966
0.519,31.6,16.4004
0.518,31.9,16.5242
0.517,32.1,16.5957
0.515,32.3,16.6345
0.514,32.5,16.705
0.512,32.7,16.7424
0.0,33.0,0.0
END OF SAMPLE

Sample Number,4,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:21:29.560444
Vopen (V),0.588
Ishort (A),40.3
Vmaxp (V),0.494
Imaxp (A),40.0
Pmax (W),19.759999999999998
V (V),I (A),P (W)
0.586,0.2,0.1172
0.587,0.5,0.2935
0.587,0.8,0.4696
0.587,1.0,0.587
0.587,1.3,0.7631
0.587,1.6,0.9392
0.587,1.8,1.0566
0.587,2.1,1.2327
0.587,2.4,1.4088
0.587,2.6,1.5262
0.587,2.9,1.7023
0.587,3.2,1.8784
0.587,3.4,1.9958
0.587,3.7,2.1719
0.587,4.0,2.348
0.587,4.2,2.4654
0.587,4.5,2.6415
0.587,4.8,2.8176
0.587,5.1,2.9937
0.587,5.3,3.1111
0.587,5.6,3.2872
0.585,5.9,3.4515
0.585,6.1,3.5685
0.584,6.4,3.7376
0.584,6.7,3.9128
0.584,6.9,4.0296
0.583,7.2,4.1976
0.583,7.5,4.3725
0.583,7.7,4.4891
0.583,8.0,4.664
0.582,8.3,4.8306
0.582,8.5,4.947
0.581,8.8,5.1128
0.581,9.1,5.2871
0.58,9.4,5.452
0.58,9.6,5.568
0.58,9.9,5.742
0.579,10.2,5.9058
0.579,10.4,6.0216
0.578,10.7,6.1846
0.578,11.0,6.358
0.577,11.2,6.4624
0.577,11.5,6.6355
0.577,11.8,6.8086
0.576,12.0,6.912
0.576,12.3,7.0848
0.575,12.6,7.245
0.575,12.8,7.36
0.575,13.1,7.5325
0.574,13.4,7.6916
0.574,13.7,7.8638
0.574,13.9,7.9786
0.573,14.2,8.1366
0.573,14.5,8.3085
0.572,14.7,8.4084
0.572,15.0,8.58
0.571,15.3,8.7363
0.571,15.5,8.8505
0.57,15.8,9.006
0.57,16.1,9.177
0.569,16.3,9.2747
0.569,16.6,9.4454
0.568,16.9,9.5992
0.567,17.1,9.6957
0.567,17.4,9.8658
0.566,17.7,10.0182
0.566,18.0,10.188
0.566,18.2,10.3012
0.565,18.5,10.4525
0.565,18.8,10.622
0.564,19.0,10.716
0.564,19.3,10.8852
0.563,19.6,11.0348
0.563,19.8,11.1474
0.563,20.1,11.3163
0.562,20.4,11.4648
0.562,20.6,11.5772
0.562,20.9,11.7458
0.561,21.2,11.8932
0.561,21.4,12.0054
0.56,21.7,12.152
0.559,22.0,12.298
0.559,22.2,12.4098
0.558,22.5,12.555
0.558,22.8,12.7224
0.557,23.1,12.8667
0.557,23.3,12.9781
0.556,23.6,13.1216
0.555,23.9,13.2645
0.555,24.1,13.3755
0.555,24.4,13.542
0.554,24.7,13.6838
0.554,24.9,13.7946
0.553,25.2,13.9356
0.552,25.5,14.076
0.551,25.7,14.1607
0.55,26.0,14.3
0.549,26.3,14.4387
0.549,26.5,14.5485
0.548,26.8,14.6864
0.547,27.1,14.8237
0.546,27.4,14.9604
0.546,27.6,15.0696
0.545,27.9,15.2055
0.545,28.2,15.369
0.544,28.4,15.4496
0.543,28.7,15.5841
0.542,29.0,15.718
0.541,29.2,15.7972
0.54,29.5,15.93
0.539,29.8,16.0622
0.539,30.0,16.17
0.538,30.3,16.3014
0.538,30.6,16.4628
0.537,30.8,16.5396
0.536,31.1,16.6696
0.536,31.4,16.8304
0.535,31.7,16.9595
0.534,31.9,17.0346
0.533,32.2,17.1626
0.532,32.5,17.29
0.53,32.7,17.331
0.53,33.0,17.49
0.529,33.3,17.6157
0.529,33.5,17.7215
0.528,33.8,17.8464
0.527,34.1,17.9707
0.527,34.3,18.0761
0.525,34.6,18.165
0.524,34.9,18.2876
0.523,35.1,18.3573
0.522,35.4,18.4788
0.521,35.7,18.5997
0.519,36.0,18.684
0.519,36.2,18.7878
0.517,36.5,18.8705
0.515,36.8,18.952
0.514,37.0,19.018
0.512,37.3,19.0976
0.511,37.6,19.2136
0.51,37.8,19.278
0.508,38.1,19.3548
0.506,38.4,19.4304
0.505,38.6,19.493
0.503,38.9,19.5667
0.501,39.2,19.6392
0.5,39.4,19.7
0.497,39.7,19.7309
0.494,40.0,19.76
0.0,40.3,0.0
END OF SAMPLE

