Sample Number,1,Collected with Prova 210
0.573,15.8,9.0534
0.573,16.0,9.168
0.572,16.2,9.2664
0.572,16.4,9.3808
0.572,16.6,9.4952
0.572,16.9,9.6668
0.572,17.1,9.7812
0.571,17.3,9.8783
0.571,17.5,9.9925
0.571,17.7,10.1067
0.571,17.9,10.2209
0.57,18.1,10.317
0.57,18.3,10.431
0.57,18.5,10.545
0.569,18.7,10.6403
0.569,18.9,10.7541
0.569,19.1,10.8679
0.568,19.4,11.0192
0.568,19.6,11.1328
0.567,19.8,11.2266
0.567,20.0,11.34
0.567,20.2,11.4534
0.566,20.4,11.5464
0.566,20.6,11.6596
0.566,20.8,11.7728
0.566,21.0,11.886
0.565,21.2,11.978
0.565,21.4,12.091
0.565,21.7,12.2605
0.565,21.9,12.3735
0.565,22.1,12.4865
0.564,22.3,12.5772
0.564,22.5,12.69
0.564,22.7,12.8028
0.564,22.9,12.9156
0.563,23.1,13.0053
0.563,23.3,13.1179
0.563,23.5,13.2305
0.563,23.7,13.3431
0.562,23.9,13.4318
0.562,24.2,13.6004
0.562,24.4,13.7128
0.561,24.6,13.8006
0.561,24.8,13.9128
0.56,25.0,14.0
0.56,25.2,14.112
0.559,25.4,14.1986
0.559,25.6,14.3104
0.559,25.8,14.4222
0.558,26.0,14.508
0.558,26.2,14.6196
0.557,26.5,14.7605
0.557,26.7,14.8719
0.557,26.9,14.9833
0.556,27.1,15.0676
0.556,27.3,15.1788
0.556,27.5,15.29
0.555,27.7,15.3735
0.555,27.9,15.4845
0.554,28.1,15.5674
0.554,28.3,15.6782
0.554,28.5,15.789
0.553,28.7,15.8711
0.552,29.0,16.008
0.552,29.2,16.1184
0.551,29.4,16.1994
0.551,29.6,16.3096
0.55,29.8,16.39
0.549,30.0,16.47
0.549,30.2,16.5798
0.549,30.4,16.6896
0.548,30.6,16.7688
0.547,30.8,16.8476
0.547,31.0,16.957
0.0,31.3,0.0
END OF SAMPLE

Sample Number,2,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:40:07.701201
Vopen (V),0.59
Ishort (A),43.1
Vmaxp (V),0.526
Imaxp (A),42.8
Pmax (W),22.5128
V (V),I (A),P (W)
0.586,0.2,0.1172
0.587,0.5,0.2935
0.587,0.8,0.4696
0.587,1.1,0.6457
0.587,1.4,0.8218
0.587,1.7,0.9979
0.587,2.0,1.174
0.587,2.2,1.2914
0.587,2.5,1.4675
0.587,2.8,1.6436
0.587,3.1,1.8197
0.587,3.4,1.9958
0.587,3.7,2.1719
0.587,4.0,2.348
0.587,4.3,2.5241
0.587,4.5,2.6415
0.587,4.8,2.8176
0.587,5.1,2.9937
0.587,5.4,3.1698
0.586,5.7,3.3402
0.586,6.0,3.516
0.585,6.3,3.6855
0.585,6.6,3.861
0.585,6.8,3.978
0.585,7.1,4.1535
0.584,7.4,4.3216
0.584,7.7,4.4968
0.584,8.0,4.672
0.584,8.3,4.8472
0.584,8.6,5.0224
0.584,8.9,5.1976
0.584,9.1,5.3144
0.583,9.4,5.4802
0.583,9.7,5.6551
0.583,10.0,5.83
0.583,10.3,6.0049
0.583,10.6,6.1798
0.583,10.9,6.3547
0.582,11.2,6.5184
0.582,11.4,6.6348
0.582,11.7,6.8094
0.582,12.0,6.984
0.582,12.3,7.1586
0.582,12.6,7.3332
0.582,12.9,7.5078
0.581,13.2,7.6692
0.581,13.5,7.8435
0.581,13.7,7.9597
0.581,14.0,8.134
0.58,14.3,8.294
0.58,14.6,8.468
0.58,14.9,8.642
0.579,15.2,8.8008
0.579,15.5,8.9745
0.579,15.8,9.1482
0.578,16.0,9.248
0.578,16.3,9.4214
0.578,16.6,9.5948
0.577,16.9,9.7513
0.577,17.2,9.9244
0.577,17.5,10.0975
0.577,17.8,10.2706
0.576,18.1,10.4256
0.576,18.3,10.5408
0.576,18.6,10.7136
0.576,18.9,10.8864
0.575,19.2,11.04
0.575,19.5,11.2125
0.575,19.8,11.385
0.574,20.1,11.5374
0.574,20.4,11.7096
0.574,20.6,11.8244
0.574,20.9,11.9966
0.573,21.2,12.1476
0.573,21.5,12.3195
0.573,21.8,12.4914
0.573,22.1,12.6633
0.572,22.4,12.8128
0.572,22.6,12.9272
0.572,22.9,13.0988
0.572,23.2,13.2704
0.571,23.5,13.4185
0.571,23.8,13.5898
0.57,24.1,13.737
0.57,24.4,13.908
0.569,24.7,14.0543
0.569,24.9,14.1681
0.569,25.2,14.3388
0.568,25.5,14.484
0.568,25.8,14.6544
0.567,26.1,14.7987
0.567,26.4,14.9688
0.566,26.7,15.1122
0.566,27.0,15.282
0.566,27.2,15.3952
0.565,27.5,15.5375
0.565,27.8,15.707
0.565,28.1,15.8765
0.564,28.4,16.0176
0.564,28.7,16.1868
0.564,29.0,16.356
0.563,29.3,16.4959
0.563,29.5,16.6085
0.563,29.8,16.7774
0.562,30.1,16.9162
0.562,30.4,17.0848
0.561,30.7,17.2227
0.561,31.0,17.391
0.56,31.3,17.528
0.56,31.6,17.696
0.559,31.8,17.7762
0.558,32.1,17.9118
0.558,32.4,18.0792
0.557,32.7,18.2139
0.556,33.0,18.348
0.556,33.3,18.5148
0.555,33.6,18.648
0.555,33.9,18.8145
0.554,34.1,18.8914
0.554,34.4,19.0576
0.554,34.7,19.2238
0.553,35.0,19.355
0.552,35.3,19.4856
0.551,35.6,19.6156
0.55,35.9,19.745
0.549,36.2,19.8738
0.549,36.4,19.9836
0.548,36.7,20.1116
0.547,37.0,20.239
0.547,37.3,20.4031
0.546,37.6,20.5296
0.545,37.9,20.6555
0.545,38.2,20.819
0.543,38.5,20.9055
0.542,38.7,20.9754
0.541,39.0,21.099
0.54,39.3,21.222
0.539,39.6,21.3444
0.538,39.9,21.4662
0.538,40.2,21.6276
0.537,40.5,21.7485
0.536,40.8,21.8688
0.535,41.0,21.935
0.533,41.3,22.0129
0.531,41.6,22.0896
0.53,41.9,22.207
0.529,42.2,22.3238
0.527,42.5,22.3975
0.526,42.8,22.5128
0.0,43.1,0.0
END OF SAMPLE

Sample Number,3,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:41:49.667181
Vopen (V),0.583
Ishort (A),37.3
Vmaxp (V),0.525
Imaxp (A),37.0
Pmax (W),19.425
V (V),I (A),P (W)
0.582,0.2,0.1164
0.583,0.4,0.2332
0.583,0.7,0.4081
0.583,0.9,0.5247
0.583,1.2,0.6996
0.583,1.4,0.8162
0.583,1.7,0.9911
0.583,1.9,1.1077
0.583,2.2,1.2826
0.583,2.4,1.3992
0.583,2.7,1.5741
0.583,2.9,1.6907
0.583,3.2,1.8656
0.583,3.4,1.9822
0.583,3.7,2.1571
0.583,3.9,2.2737
0.583,4.2,2.4486
0.583,4.4,2.5652
0.583,4.7,2.7401
0.583,4.9,2.8567
0.583,5.2,3.0316
0.583,5.4,3.1482
0.582,5.7,3.3174
0.582,5.9,3.4338
0.582,6.2,3.6084
0.582,6.4,3.7248
0.582,6.7,3.8994
0.581,6.9,4.0089
0.581,7.2,4.1832
0.581,7.4,4.2994
0.581,7.7,4.4737
0.581,7.9,4.5899
0.58,8.2,4.756
0.58,8.4,4.872
0.58,8.7,5.046
0.58,8.9,5.162
0.58,9.2,5.336
0.579,9.4,5.4426
0.58,9.6,5.568
0.579,9.9,5.7321
0.579,10.1,5.8479
0.579,10.4,6.0216
0.578,10.6,6.1268
0.578,10.9,6.3002
0.578,11.1,6.4158
0.578,11.4,6.5892
0.577,11.6,6.6932
0.577,11.9,6.8663
0.577,12.1,6.9817
0.577,12.4,7.1548
0.576,12.6,7.2576
0.576,12.9,7.4304
0.576,13.1,7.5456
0.576,13.4,7.7184
0.575,13.6,7.82
0.575,13.9,7.9925
0.575,14.1,8.1075
0.575,14.4,8.28
0.574,14.6,8.3804
0.574,14.9,8.5526
0.574,15.1,8.6674
0.574,15.4,8.8396
0.573,15.6,8.9388
0.573,15.9,9.1107
0.573,16.1,9.2253
0.573,16.4,9.3972
0.572,16.6,9.4952
0.572,16.9,9.6668
0.572,17.1,9.7812
0.572,17.4,9.9528
0.571,17.6,10.0496
0.571,17.9,10.2209
0.571,18.1,10.3351
0.57,18.4,10.488
0.57,18.6,10.602
0.57,18.8,10.716
0.569,19.1,10.8679
0.569,19.3,10.9817
0.569,19.6,11.1524
0.568,19.8,11.2464
0.568,20.1,11.4168
0.568,20.3,11.5304
0.567,20.6,11.6802
0.567,20.8,11.7936
0.566,21.1,11.9426
0.566,21.3,12.0558
0.566,21.6,12.2256
0.566,21.8,12.3388
0.565,22.1,12.4865
0.565,22.3,12.5995
0.564,22.6,12.7464
0.564,22.8,12.8592
0.564,23.1,13.0284
0.564,23.3,13.1412
0.563,23.6,13.2868
0.563,23.8,13.3994
0.562,24.1,13.5442
0.562,24.3,13.6566
0.562,24.6,13.8252
0.561,24.8,13.9128
0.561,25.1,14.0811
0.56,25.3,14.168
0.56,25.6,14.336
0.559,25.8,14.4222
0.559,26.1,14.5899
0.558,26.3,14.6754
0.558,26.6,14.8428
0.557,26.8,14.9276
0.557,27.1,15.0947
0.556,27.3,15.1788
0.556,27.6,15.3456
0.556,27.8,15.4568
0.555,28.0,15.54
0.554,28.3,15.6782
0.554,28.5,15.789
0.553,28.8,15.9264
0.553,29.0,16.037
0.552,29.3,16.1736
0.552,29.5,16.284
0.551,29.8,16.4198
0.55,30.0,16.5
0.549,30.3,16.6347
0.549,30.5,16.7445
0.548,30.8,16.8784
0.548,31.0,16.988
0.547,31.3,17.1211
0.546,31.5,17.199
0.546,31.8,17.3628
0.545,32.0,17.44
0.544,32.3,17.5712
0.544,32.5,17.68
0.543,32.8,17.8104
0.542,33.0,17.886
0.541,33.3,18.0153
0.54,33.5,18.09
0.539,33.8,18.2182
0.538,34.0,18.292
0.537,34.3,18.4191
0.537,34.5,18.5265
0.535,34.8,18.618
0.535,35.0,18.725
0.533,35.3,18.8149
0.532,35.5,18.886
0.531,35.8,19.0098
0.53,36.0,19.08
0.529,36.3,19.2027
0.528,36.5,19.272
0.526,36.8,19.3568
0.525,37.0,19.425
0.0,37.3,0.0
END OF SAMPLE

Sample Number,4,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:42:15.616332
Vopen (V),0.588
Ishort (A),44.7
Vmaxp (V),0.516
Imaxp (A),44.4
Pmax (W),22.9104
V (V),I (A),P (W)
0.586,0.2,0.1172
0.587,0.5,0.2935
0.587,0.8,0.4696
0.587,1.1,0.6457
0.587,1.4,0.8218
0.587,1.7,0.9979
0.587,2.0,1.174
0.587,2.3,1.3501
0.587,2.6,1.5262
0.587,2.9,1.7023
0.587,3.2,1.8784
0.587,3.5,2.0545
0.587,3.8,2.2306
0.587,4.1,2.4067
0.587,4.4,2.5828
0.587,4.7,2.7589
0.587,5.0,2.935
0.587,5.3,3.1111
0.586,5.6,3.2816
0.586,5.9,3.4574
0.586,6.2,3.6332
0.586,6.5,3.809
0.586,6.8,3.9848
0.585,7.1,4.1535
0.585,7.4,4.329
0.585,7.7,4.5045
0.585,8.0,4.68
0.584,8.3,4.8472
0.584,8.6,5.0224
0.584,8.9,5.1976
0.584,9.2,5.3728
0.584,9.5,5.548
0.583,9.8,5.7134
0.583,10.1,5.8883
0.583,10.4,6.0632
0.583,10.7,6.2381
0.583,11.0,6.413
0.582,11.3,6.5766
0.582,11.6,6.7512
0.582,11.9,6.9258
0.582,12.2,7.1004
0.582,12.5,7.275
0.581,12.8,7.4368
0.581,13.1,7.6111
0.581,13.4,7.7854
0.581,13.7,7.9597
0.58,14.0,8.12
0.58,14.3,8.294
0.58,14.6,8.468
0.58,14.9,8.642
0.58,15.1,8.758
0.579,15.4,8.9166
0.579,15.7,9.0903
0.579,16.0,9.264
0.578,16.3,9.4214
0.578,16.6,9.5948
0.578,16.9,9.7682
0.577,17.2,9.9244
0.577,17.5,10.0975
0.577,17.8,10.2706
0.577,18.1,10.4437
0.576,18.4,10.5984
0.576,18.7,10.7712
0.576,19.0,10.944
0.575,19.3,11.0975
0.575,19.6,11.27
0.575,19.9,11.4425
0.575,20.2,11.615
0.574,20.5,11.767
0.574,20.8,11.9392
0.574,21.1,12.1114
0.573,21.4,12.2622
0.573,21.7,12.4341
0.573,22.0,12.606
0.572,22.3,12.7556
0.572,22.6,12.9272
0.572,22.9,13.0988
0.571,23.2,13.2472
0.571,23.5,13.4185
0.571,23.8,13.5898
0.57,24.1,13.737
0.57,24.4,13.908
0.569,24.7,14.0543
0.569,25.0,14.225
0.569,25.3,14.3957
0.568,25.6,14.5408
0.568,25.9,14.7112
0.567,26.2,14.8554
0.567,26.5,15.0255
0.566,26.8,15.1688
0.566,27.1,15.3386
0.565,27.4,15.481
0.565,27.7,15.6505
0.565,28.0,15.82
0.564,28.3,15.9612
0.564,28.6,16.1304
0.564,28.9,16.2996
0.563,29.2,16.4396
0.563,29.5,16.6085
0.562,29.8,16.7476
0.562,30.0,16.86
0.561,30.3,16.9983
0.561,30.6,17.1666
0.56,30.9,17.304
0.559,31.2,17.4408
0.559,31.5,17.6085
0.558,31.8,17.7444
0.558,32.1,17.9118
0.557,32.4,18.0468
0.557,32.7,18.2139
0.556,33.0,18.348
0.555,33.3,18.4815
0.555,33.6,18.648
0.554,33.9,18.7806
0.554,34.2,18.9468
0.553,34.5,19.0785
0.552,34.8,19.2096
0.552,35.1,19.3752
0.551,35.4,19.5054
0.55,35.7,19.635
0.549,36.0,19.764
0.548,36.3,19.8924
0.547,36.6,20.0202
0.547,36.9,20.1843
0.546,37.2,20.3112
0.545,37.5,20.4375
0.545,37.8,20.601
0.544,38.1,20.7264
0.543,38.4,20.8512
0.542,38.7,20.9754
0.541,39.0,21.099
0.54,39.3,21.222
0.539,39.6,21.3444
0.538,39.9,21.4662
0.537,40.2,21.5874
0.536,40.5,21.708
0.535,40.8,21.828
0.533,41.1,21.9063
0.532,41.4,22.0248
0.53,41.7,22.101
0.529,42.0,22.218
0.528,42.3,22.3344
0.527,42.6,22.4502
0.525,42.9,22.5225
0.523,43.2,22.5936
0.521,43.5,22.6635
0.519,43.8,22.7322
0.518,44.1,22.8438
0.516,44.4,22.9104
0.0,44.7,0.0
END OF SAMPLE

