Sample Number,1,Collected with Prova 210
0.57,23.3,13.281
0.57,23.6,13.452
0.569,23.9,13.5991
0.568,24.2,13.7456
0.568,24.5,13.916
0.567,24.8,14.0616
0.566,25.1,14.2066
0.566,25.3,14.3198
0.566,25.6,14.4896
0.565,25.9,14.6335
0.565,26.2,14.803
0.564,26.5,14.946
0.564,26.8,15.1152
0.563,27.1,15.2573
0.563,27.3,15.3699
0.562,27.6,15.5112
0.561,27.9,15.6519
0.56,28.2,15.792
0.559,28.5,15.9315
0.559,28.8,16.0992
0.557,29.1,16.2087
0.557,29.3,16.3201
0.556,29.6,16.4576
0.555,29.9,16.5945
0.555,30.2,16.761
0.554,30.5,16.897
0.554,30.8,17.0632
0.552,31.1,17.1672
0.552,31.3,17.2776
0.551,31.6,17.4116
0.55,31.9,17.545
0.549,32.2,17.6778
0.548,32.5,17.81
0.548,32.8,17.9744
0.547,33.0,18.051
0.546,33.3,18.1818
0.546,33.6,18.3456
0.545,33.9,18.4755
0.544,34.2,18.6048
0.543,34.5,18.7335
0.542,34.8,18.8616
0.541,35.0,18.935
0.54,35.3,19.062
0.539,35.6,19.1884
0.538,35.9,19.3142
0.537,36.2,19.4394
0.536,36.5,19.564
0.535,36.8,19.688
0.535,37.0,19.795
0.534,37.3,19.9182
0.532,37.6,20.0032
0.53,37.9,20.087
0.529,38.2,20.2078
0.528,38.5,20.328
0.526,38.8,20.4088
0.525,39.0,20.475
0.524,39.3,20.5932
0.522,39.6,20.6712
0.52,39.9,20.748
0.519,40.2,20.8638
0.517,40.5,20.9385
0.514,40.8,20.9712
0.512,41.0,20.992
0.509,41.3,21.0217
0.506,41.6,21.0496
0.503,41.9,21.0757
0.501,42.2,21.1422
0.498,42.5,21.165
0.0,42.8,0.0
END OF SAMPLE

Sample Number,3,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:25:36.891008
Vopen (V),0.58
Ishort (A),32.8
Vmaxp (V),0.529
Imaxp (A),32.5
Pmax (W),17.192500000000003
V (V),I (A),P (W)
0.581,0.2,0.1162
0.582,0.4,0.2328
0.582,0.6,0.3492
0.582,0.8,0.4656
0.582,1.0,0.582
0.582,1.3,0.7566
0.582,1.5,0.873
0.582,1.7,0.9894
0.582,1.9,1.1058
0.582,2.1,1.2222
0.582,2.4,1.3968
0.582,2.6,1.5132
0.582,2.8,1.6296
0.582,3.0,1.746
0.582,3.2,1.8624
0.582,3.4,1.9788
0.582,3.7,2.1534
0.582,3.9,2.2698
0.582,4.1,2.3862
0.582,4.3,2.5026
0.582,4.5,2.619
0.582,4.8,2.7936
0.582,5.0,2.91
0.582,5.2,3.0264
0.582,5.4,3.1428
0.581,5.6,3.2536
0.581,5.9,3.4279
0.581,6.1,3.5441
0.581,6.3,3.6603
0.58,6.5,3.77
0.58,6.7,3.886
0.58,6.9,4.002
0.58,7.2,4.176
0.579,7.4,4.2846
0.579,7.6,4.4004
0.579,7.8,4.5162
0.579,8.0,4.632
0.579,8.3,4.8057
0.578,8.5,4.913
0.578,8.7,5.0286
0.578,8.9,5.1442
0.578,9.1,5.2598
0.577,9.4,5.4238
0.577,9.6,5.5392
0.577,9.8,5.6546
0.577,10.0,5.77
0.576,10.2,5.8752
0.576,10.4,5.9904
0.576,10.7,6.1632
0.576,10.9,6.2784
0.575,11.1,6.3825
0.575,11.3,6.4975
0.575,11.5,6.6125
0.575,11.8,6.785
0.575,12.0,6.9
0.574,12.2,7.0028
0.574,12.4,7.1176
0.574,12.6,7.2324
0.573,12.9,7.3917
0.573,13.1,7.5063
0.573,13.3,7.6209
0.573,13.5,7.7355
0.573,13.7,7.8501
0.573,13.9,7.9647
0.572,14.2,8.1224
0.572,14.4,8.2368
0.572,14.6,8.3512
0.571,14.8,8.4508
0.571,15.0,8.565
0.571,15.3,8.7363
0.571,15.5,8.8505
0.57,15.7,8.949
0.57,15.9,9.063
0.57,16.1,9.177
0.569,16.4,9.3316
0.569,16.6,9.4454
0.568,16.8,9.5424
0.568,17.0,9.656
0.568,17.2,9.7696
0.567,17.4,9.8658
0.567,17.7,10.0359
0.566,17.9,10.1314
0.566,18.1,10.2446
0.566,18.3,10.3578
0.566,18.5,10.471
0.565,18.8,10.622
0.565,19.0,10.735
0.565,19.2,10.848
0.565,19.4,10.961
0.564,19.6,11.0544
0.564,19.8,11.1672
0.564,20.1,11.3364
0.563,20.3,11.4289
0.563,20.5,11.5415
0.563,20.7,11.6541
0.562,20.9,11.7458
0.562,21.2,11.9144
0.561,21.4,12.0054
0.561,21.6,12.1176
0.561,21.8,12.2298
0.56,22.0,12.32
0.56,22.3,12.488
0.559,22.5,12.5775
0.559,22.7,12.6893
0.558,22.9,12.7782
0.558,23.1,12.8898
0.558,23.3,13.0014
0.557,23.6,13.1452
0.557,23.8,13.2566
0.556,24.0,13.344
0.556,24.2,13.4552
0.556,24.4,13.5664
0.555,24.7,13.7085
0.554,24.9,13.7946
0.554,25.1,13.9054
0.553,25.3,13.9909
0.554,25.5,14.127
0.552,25.8,14.2416
0.552,26.0,14.352
0.551,26.2,14.4362
0.551,26.4,14.5464
0.55,26.6,14.63
0.549,26.8,14.7132
0.548,27.1,14.8508
0.548,27.3,14.9604
0.547,27.5,15.0425
0.547,27.7,15.1519
0.547,27.9,15.2613
0.546,28.2,15.3972
0.545,28.4,15.478
0.545,28.6,15.587
0.544,28.8,15.6672
0.543,29.0,15.747
0.542,29.3,15.8806
0.541,29.5,15.9595
0.54,29.7,16.038
0.54,29.9,16.146
0.539,30.1,16.2239
0.538,30.3,16.3014
0.537,30.6,16.4322
0.537,30.8,16.5396
0.536,31.0,16.616
0.535,31.2,16.692
0.534,31.4,16.7676
0.532,31.7,16.8644
0.531,31.9,16.9389
0.53,32.1,17.013
0.529,32.3,17.0867
0.529,32.5,17.1925
0.0,32.8,0.0
END OF SAMPLE

Sample Number,4,Collected with Prova 210
Channel Number,1
Date & Time,2026-07-07 14:26:11.309279
Vopen (V),0.588
Ishort (A),40.6
Vmaxp (V),0.524
Imaxp (A),40.3
Pmax (W),21.1172
V (V),I (A),P (W)
0.586,0.2,0.1172
0.587,0.5,0.2935
0.587,0.8,0.4696
0.587,1.0,0.587
0.587,1.3,0.7631
0.587,1.6,0.9392
0.587,1.8,1.0566
0.587,2.1,1.2327
0.587,2.4,1.4088
0.587,2.7,1.5849
0.587,2.9,1.7023
0.587,3.2,1.8784
0.587,3.5,2.0545
0.587,3.7,2.1719
0.587,4.0,2.348
0.587,4.3,2.5241
0.587,4.6,2.7002
0.587,4.8,2.8176
0.587,5.1,2.9937
0.587,5.4,3.1698
0.586,5.6,3.2816
0.586,5.9,3.4574
0.585,6.2,3.627
0.585,6.4,3.744
0.585,6.7,3.9195
0.585,7.0,4.095
0.584,7.3,4.2632
0.584,7.5,4.38
0.584,7.8,4.5552
0.584,8.1,4.7304
0.584,8.3,4.8472
0.583,8.6,5.0138
0.583,8.9,5.1887
0.583,9.2,5.3636
0.583,9.4,5.4802
0.583,9.7,5.6551
0.583,10.0,5.83
0.583,10.2,5.9466
0.582,10.5,6.111
0.582,10.8,6.2856
0.582,11.0,6.402
0.582,11.3,6.5766
0.582,11.6,6.7512
0.582,11.9,6.9258
0.581,12.1,7.0301
0.581,12.4,7.2044
0.581,12.7,7.3787
0.581,12.9,7.4949
0.581,13.2,7.6692
0.58,13.5,7.83
0.58,13.8,8.004
0.58,14.0,8.12
0.58,14.3,8.294
0.579,14.6,8.4534
0.579,14.8,8.5692
0.579,15.1,8.7429
0.578,15.4,8.9012
0.578,15.6,9.0168
0.578,15.9,9.1902
0.578,16.2,9.3636
0.577,16.5,9.5205
0.577,16.7,9.6359
0.577,17.0,9.809
0.576,17.3,9.9648
0.576,17.5,10.08
0.576,17.8,10.2528
0.576,18.1,10.4256
0.575,18.4,10.58
0.575,18.6,10.695
0.575,18.9,10.8675
0.575,19.2,11.04
0.574,19.4,11.1356
0.574,19.7,11.3078
0.574,20.0,11.48
0.574,20.3,11.6522
0.573,20.5,11.7465
0.573,20.8,11.9184
0.573,21.1,12.0903
0.572,21.3,12.1836
0.572,21.6,12.3552
0.572,21.9,12.5268
0.571,22.1,12.6191
0.571,22.4,12.7904
0.571,22.7,12.9617
0.57,23.0,13.11
0.57,23.2,13.224
0.569,23.5,13.3715
0.568,23.8,13.5184
0.568,24.0,13.632
0.568,24.3,13.8024
0.567,24.6,13.9482
0.567,24.9,14.1183
0.566,25.1,14.2066
0.566,25.4,14.3764
0.565,25.7,14.5205
0.565,25.9,14.6335
0.565,26.2,14.803
0.564,26.5,14.946
0.564,26.7,15.0588
0.564,27.0,15.228
0.563,27.3,15.3699
0.563,27.6,15.5388
0.563,27.8,15.6514
0.562,28.1,15.7922
0.562,28.4,15.9608
0.561,28.6,16.0446
0.56,28.9,16.184
0.56,29.2,16.352
0.559,29.5,16.4905
0.559,29.7,16.6023
0.558,30.0,16.74
0.558,30.3,16.9074
0.557,30.5,16.9885
0.557,30.8,17.1556
0.556,31.1,17.2916
0.556,31.3,17.4028
0.555,31.6,17.538
0.554,31.9,17.6726
0.554,32.2,17.8388
0.553,32.4,17.9172
0.553,32.7,18.0831
0.552,33.0,18.216
0.551,33.2,18.2932
0.55,33.5,18.425
0.549,33.8,18.5562
0.548,34.1,18.6868
0.548,34.3,18.7964
0.547,34.6,18.9262
0.547,34.9,19.0903
0.546,35.1,19.1646
0.545,35.4,19.293
0.544,35.7,19.4208
0.543,35.9,19.4937
0.543,36.2,19.6566
0.541,36.5,19.7465
0.54,36.8,19.872
0.539,37.0,19.943
0.538,37.3,20.0674
0.537,37.6,20.1912
0.536,37.8,20.2608
0.535,38.1,20.3835
0.533,38.4,20.4672
0.532,38.7,20.5884
0.531,38.9,20.6559
0.529,39.2,20.7368
0.528,39.5,20.856
0.527,39.7,20.9219
0.525,40.0,21.0
0.524,40.3,21.1172
0.0,40.6,0.0
END OF SAMPLE

